cve_id,published,last_modified,vuln_status,cwe_id,nvd_extracted_at_utc,cvss_version,cvss_source,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,vendor_project,product,vulnerability_name,date_added,short_description,required_action,due_date,known_ransomware_campaign_use,notes,kev_extracted_at_utc,in_kev,days_to_kev
CVE-2025-22542,2025-01-09 16:16:28.670000+00:00,2026-06-17 08:48:07.987000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,9.3,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,NONE,LOW,,,,,,,,,,,0,
CVE-2025-22595,2025-01-09 16:16:29.160000+00:00,2026-06-17 08:48:33.510000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-22820,2025-01-09 16:16:32.173000+00:00,2026-06-17 08:50:20.117000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-22824,2025-01-09 16:16:32.893000+00:00,2026-06-17 08:50:22.017000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-21600,2025-01-09 17:15:18.960000+00:00,2026-06-17 08:43:49.590000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,4.0,sirt@juniper.net,7.1,HIGH,ADJACENT,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-13238,2025-01-09 19:15:17.557000+00:00,2026-06-17 07:01:33.167000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13242,2025-01-09 19:15:18.033000+00:00,2026-06-17 07:01:33.880000+00:00,Analyzed,CWE-749,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-22151,2025-01-09 19:15:20.410000+00:00,2026-06-17 08:45:22.073000+00:00,Deferred,CWE-843,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,3.7,LOW,NETWORK,HIGH,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-13272,2025-01-09 20:15:36.027000+00:00,2026-07-21 14:13:37.330000+00:00,Analyzed,CWE-1220,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-13283,2025-01-09 20:15:37.230000+00:00,2026-06-17 07:01:40.840000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13290,2025-01-09 21:15:26.447000+00:00,2026-06-17 07:01:41.980000+00:00,Analyzed,CWE-863,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-13295,2025-01-09 21:15:27.020000+00:00,2026-06-17 07:01:42.760000+00:00,Analyzed,CWE-502,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.6,MEDIUM,NETWORK,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22946,2025-01-10 15:15:16.710000+00:00,2026-06-17 08:51:08.470000+00:00,Analyzed,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-29970,2025-01-10 16:15:28.513000+00:00,2026-06-17 07:23:27.830000+00:00,Deferred,,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-57224,2025-01-10 18:15:25.277000+00:00,2026-06-17 08:13:23.710000+00:00,Analyzed,CWE-77,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-6662,2025-01-10 18:15:26.140000+00:00,2026-06-17 08:18:26.610000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,4.0,cvd@cert.pl,8.7,HIGH,NETWORK,LOW,NONE,PASSIVE,,,,,,,,,,,,,,0,
CVE-2024-33298,2025-01-10 20:15:30.563000+00:00,2026-06-17 07:31:37.993000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-47518,2025-01-10 22:15:26.053000+00:00,2026-06-17 07:57:13.560000+00:00,Analyzed,CWE-552,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.6,HIGH,NETWORK,LOW,LOW,NONE,HIGH,LOW,LOW,,,,,,,,,,,0,
CVE-2024-9132,2025-01-10 22:15:26.783000+00:00,2026-06-17 08:24:00.977000+00:00,Analyzed,CWE-94,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-12404,2025-01-11 03:15:21.140000+00:00,2026-06-17 06:59:39.707000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-42174,2025-01-11 07:15:09.110000+00:00,2026-06-17 07:48:58.983000+00:00,Analyzed,CWE-203,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,3.7,LOW,NETWORK,HIGH,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-41935,2025-01-11 13:15:21.083000+00:00,2026-06-17 07:48:28.920000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.1,HIGH,LOCAL,LOW,LOW,NONE,HIGH,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-47408,2025-01-11 13:15:22.220000+00:00,2026-08-04 11:20:36.140000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-48881,2025-01-11 13:15:23.437000+00:00,2026-06-17 07:58:57.513000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-49568,2025-01-11 13:15:23.637000+00:00,2026-08-04 11:20:49.263000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57805,2025-01-11 13:15:30.420000+00:00,2026-06-17 08:14:04.410000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57877,2025-01-11 15:15:08.063000+00:00,2026-06-17 08:14:07.687000+00:00,Modified,CWE-908,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.1,MEDIUM,LOCAL,LOW,LOW,NONE,LOW,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-23128,2025-01-11 15:15:09.250000+00:00,2025-01-11 15:15:09.250000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-0397,2025-01-12 13:15:07.333000+00:00,2026-06-17 08:26:23.750000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-0398,2025-01-12 14:15:08.993000+00:00,2026-06-17 08:26:23.880000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.1,MEDIUM,NETWORK,LOW,HIGH,NONE,,,,,,,,,,,,,,0,
CVE-2024-12274,2025-01-13 06:15:10+00:00,2026-06-17 06:59:24.287000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-46310,2025-01-13 19:15:10.803000+00:00,2026-07-05 01:20:38.353000+00:00,Deferred,CWE-281,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2024-13154,2025-01-13 21:15:11.970000+00:00,2025-01-13 21:15:11.970000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-22618,2025-01-13 21:15:15.500000+00:00,2026-06-17 08:48:45.217000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,6.4,MEDIUM,NETWORK,LOW,NONE,ACTIVE,,,,,,,,,,,,,,0,
CVE-2023-42230,2025-01-13 22:15:11.110000+00:00,2026-06-17 06:23:35.500000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-12298,2025-01-14 01:15:09.423000+00:00,2026-06-17 06:59:27.160000+00:00,Deferred,CWE-611,2026-09-10T23:40:04.178604Z,3.1,bba440f9-ef23-4224-aa62-7ac0935d18d1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-57623,2025-01-14 01:15:10.710000+00:00,2026-06-17 08:13:47.360000+00:00,Analyzed,CWE-404,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57643,2025-01-14 01:15:12.980000+00:00,2026-06-17 08:13:50.350000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-0053,2025-01-14 01:15:15.403000+00:00,2026-06-17 08:25:43.447000+00:00,Analyzed,CWE-209,2026-09-10T23:40:04.178604Z,3.1,cna@sap.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0059,2025-01-14 01:15:16.190000+00:00,2026-06-17 08:25:44.057000+00:00,Deferred,CWE-497,2026-09-10T23:40:04.178604Z,3.1,cna@sap.com,6.0,MEDIUM,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-23034,2025-01-14 01:15:18.273000+00:00,2026-06-17 08:51:35.103000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,6.4,MEDIUM,NETWORK,LOW,NONE,ACTIVE,,,,,,,,,,,,,,0,
CVE-2024-11637,2025-01-14 02:15:07.907000+00:00,2025-01-14 02:15:07.907000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-13323,2025-01-14 06:15:15.480000+00:00,2026-06-17 07:01:46.847000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-11736,2025-01-14 09:15:20.750000+00:00,2026-08-31 01:16:44.257000+00:00,Deferred,CWE-526,2026-09-10T23:40:04.178604Z,3.1,secalert@redhat.com,4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2023-42785,2025-01-14 14:15:27.083000+00:00,2026-06-17 06:24:29.873000+00:00,Analyzed,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-23106,2025-01-14 14:15:28.747000+00:00,2026-06-17 07:12:02.560000+00:00,Analyzed,CWE-307,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-27778,2025-01-14 14:15:29.053000+00:00,2026-06-17 07:20:16.777000+00:00,Modified,CWE-78,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-35278,2025-01-14 14:15:30.280000+00:00,2026-06-17 07:34:40.373000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-36506,2025-01-14 14:15:30.590000+00:00,2026-06-17 07:36:51.860000+00:00,Analyzed,CWE-940,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2024-46666,2025-01-14 14:15:31.647000+00:00,2026-06-17 07:55:41.253000+00:00,Analyzed,CWE-770,2026-09-10T23:40:04.178604Z,3.1,psirt@fortinet.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,NONE,LOW,,,,,,,,,,,0,
CVE-2024-46667,2025-01-14 14:15:31.797000+00:00,2026-06-17 07:55:41.380000+00:00,Analyzed,CWE-770,2026-09-10T23:40:04.178604Z,3.1,psirt@fortinet.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-46670,2025-01-14 14:15:32.243000+00:00,2026-06-17 07:55:41.837000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-39603,2025-01-14 15:15:20.120000+00:00,2026-06-17 07:42:18.823000+00:00,Analyzed,CWE-121,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-39757,2025-01-14 15:15:20.903000+00:00,2026-06-17 07:42:36.317000+00:00,Analyzed,CWE-121,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-39760,2025-01-14 15:15:21.213000+00:00,2026-06-17 07:42:36.653000+00:00,Modified,CWE-77,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-39762,2025-01-14 15:15:21.513000+00:00,2026-06-17 07:42:36.880000+00:00,Modified,CWE-77,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-39784,2025-01-14 15:15:23.417000+00:00,2026-06-17 07:42:47.823000+00:00,Modified,CWE-74,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-29979,2025-01-14 16:15:28.423000+00:00,2026-06-17 07:23:29.003000+00:00,Analyzed,CWE-754,2026-09-10T23:40:04.178604Z,4.0,22d9ba52-f336-4b0d-bf1f-0efbdcc3c1de,4.6,MEDIUM,LOCAL,LOW,HIGH,NONE,,,,,,,,,,,,,,0,
CVE-2024-52898,2025-01-14 17:15:17.513000+00:00,2026-06-17 08:07:49.870000+00:00,Analyzed,CWE-209,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,6.2,MEDIUM,LOCAL,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-13170,2025-01-14 18:15:28.733000+00:00,2026-06-17 07:01:21.993000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,3c1d8aa1-5a33-4ea4-8992-aadd6440af75,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21275,2025-01-14 18:15:47.723000+00:00,2026-06-17 08:42:58.003000+00:00,Analyzed,CWE-285,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21276,2025-01-14 18:15:48.013000+00:00,2026-06-17 08:42:58.133000+00:00,Analyzed,CWE-191,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21296,2025-01-14 18:15:51.710000+00:00,2026-06-17 08:43:01.633000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.5,HIGH,ADJACENT_NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21297,2025-01-14 18:15:51.890000+00:00,2026-06-17 08:43:01.817000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,8.1,HIGH,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21307,2025-01-14 18:15:53.837000+00:00,2026-06-17 08:43:03.530000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21321,2025-01-14 18:15:56.533000+00:00,2026-06-17 08:43:05.697000+00:00,Analyzed,CWE-532,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-21356,2025-01-14 18:16:01.130000+00:00,2026-06-17 08:43:10.997000+00:00,Analyzed,CWE-122,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21365,2025-01-14 18:16:02.310000+00:00,2026-06-17 08:43:12.127000+00:00,Analyzed,CWE-426,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21405,2025-01-14 18:16:04.507000+00:00,2026-06-17 08:43:17.323000+00:00,Analyzed,CWE-284,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.3,HIGH,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-48858,2025-01-14 20:15:28.373000+00:00,2026-06-17 07:58:54.403000+00:00,Analyzed,CWE-1287,2026-09-10T23:40:04.178604Z,3.1,secure@blackberry.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21136,2025-01-14 20:15:31.007000+00:00,2026-06-17 08:42:39.597000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-47605,2025-01-14 23:15:08.270000+00:00,2026-06-17 07:57:23.147000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,5.4,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-57767,2025-01-15 00:15:34.543000+00:00,2026-06-17 08:14:00.400000+00:00,Analyzed,CWE-918,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.6,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-10775,2025-01-15 10:15:07.030000+00:00,2026-06-17 06:56:24.960000+00:00,Deferred,CWE-639,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0193,2025-01-15 11:15:09.280000+00:00,2026-06-17 08:26:03.043000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,4.0,psirt@moxa.com,5.2,MEDIUM,NETWORK,HIGH,HIGH,PASSIVE,,,,,,,,,,,,,,0,
CVE-2024-13215,2025-01-15 13:15:09.263000+00:00,2026-06-17 07:01:29.940000+00:00,Analyzed,CWE-359,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-57795,2025-01-15 13:15:11.563000+00:00,2026-06-17 08:14:03.390000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-57844,2025-01-15 13:15:12.277000+00:00,2026-06-17 08:14:06.123000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-45061,2025-01-15 15:15:11.730000+00:00,2026-06-17 07:53:30.900000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-22317,2025-01-15 16:15:34.590000+00:00,2026-06-17 08:46:25.293000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-22752,2025-01-15 16:15:37.933000+00:00,2026-06-17 08:49:47.710000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-22762,2025-01-15 16:15:39.227000+00:00,2026-06-17 08:49:52.173000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.9,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-22786,2025-01-15 16:15:41.440000+00:00,2026-06-17 08:50:03.787000+00:00,Modified,CWE-35,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0502,2025-01-15 18:15:24.650000+00:00,2026-06-17 08:26:36.520000+00:00,Analyzed,CWE-402,2026-09-10T23:40:04.178604Z,4.0,security@craftersoftware.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-0500,2025-01-15 19:15:27.003000+00:00,2026-06-17 08:26:36.273000+00:00,Deferred,CWE-295,2026-09-10T23:40:04.178604Z,4.0,ff89ba41-3aa1-4d27-914a-91399e9639e5,7.7,HIGH,NETWORK,LOW,NONE,PASSIVE,,,,,,,,,,,,,,0,
CVE-2024-48125,2025-01-15 21:15:13.477000+00:00,2026-06-17 07:58:13.417000+00:00,Deferred,CWE-200,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0455,2025-01-16 02:15:27.203000+00:00,2026-06-17 08:26:30.853000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,twcert@cert.org.tw,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0457,2025-01-16 02:15:27.553000+00:00,2026-06-17 08:26:31.053000+00:00,Deferred,CWE-78,2026-09-10T23:40:04.178604Z,3.1,twcert@cert.org.tw,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22904,2025-01-16 03:15:06.313000+00:00,2026-07-05 01:21:21.663000+00:00,Modified,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22916,2025-01-16 03:15:06.970000+00:00,2026-07-05 01:21:23.930000+00:00,Modified,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0472,2025-01-16 13:15:07.353000+00:00,2026-06-17 08:26:33.093000+00:00,Analyzed,CWE-434,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
